"GlobalID","nearest_distances"
"{446D76CD-EAA2-4A44-9391-EC09CBCE8857}",8213.78909054399
"{79ECB6D7-DAC2-443F-ADE9-B057E498A2C6}",226.757192020627
"{77D25BDB-15C3-4776-897B-2F3BFAD8B9EE}",3012.79816403618
"{D7249E1D-E4FC-444F-88D0-F95AE4EFEAC0}",7154.57213284554
"{0B04940A-00E6-4DAE-A942-9FB2DF02B251}",25522.6892097318
"{E8AA0FC9-59DC-45E9-A636-3D1A62FB0FD8}",8039.57437030634
"{43036A51-F9A2-49CE-8228-10B4ACCF82DF}",1076.46541793487
"{D20FE1DF-4891-4756-B4BB-48E4DE4DA45E}",4675.10658627548
"{BE134C61-7644-478E-B342-CC97A13F70BF}",2862.81401143157
"{0B0C1965-245D-40F9-BFCC-53F661D01C0D}",7270.02506305439
"{462597F6-67E5-40DA-BCB2-19BC0A1B7D94}",10188.320969051
"{6D48E430-052A-448A-9D09-7268DAC6AB9D}",2319.50886753078
"{EEE7953B-A420-4D07-A8E6-C1C401853638}",4130.67892478503
"{0E2E19E1-8767-4F47-92F7-EEC4F32FBF5A}",16737.7251101373
"{8AB52B24-8724-4616-B7D1-47DEB00F276D}",6754.10279696091
"{F136CBA9-A68D-4F72-83BA-177291776DE4}",2033.86069898143
"{2225A53F-8DCD-4149-A787-842CF274884D}",5309.33847269888
"{74579D6F-A461-464B-8789-A221D8ED3394}",4145.29062379413
"{425118AA-DF09-4F77-86CB-FCA37CE8DF48}",4800.01504598939
"{14482619-664F-4C07-9AFA-9B46A4977C8F}",239.128365291998
"{F139CAFF-BE80-4B7D-AFFE-3F972F062E94}",7100.43502295774
"{9F702C9E-25F6-4941-9302-2B6145CE6344}",660.483145941132
"{D84BFBD7-27F9-4D04-B589-BCA093C3067B}",4654.20271385367
"{1E9D5DA6-683C-4896-A6D9-A48482A7171B}",267.28828772867
"{7A5674EE-F914-4987-8D7F-4D01C24D94D7}",4717.34731602032
"{EACF6FB3-DFF7-4CED-BC48-FC516E36A65A}",1458.72197724326
"{A1A2EA34-3E2F-4268-87BA-A24EDE872E63}",464.773726016573
"{86D25B60-7438-4919-9710-D1FBFA1ED523}",3555.81209691154
"{2E0152BF-C5A9-45F3-996F-F9229DE33F0D}",1244.44381343318
"{E71206B5-203F-46BB-BC06-D4FB699855F9}",5762.35506574445
"{7F460960-0761-4E02-ACB4-77A08C961626}",2229.27975539033
"{DE720FEC-4AA3-4451-961A-BE1D21223287}",62.4973190860903
"{51871BC1-85B7-4846-B6C3-31DD9CC3CCA4}",3650.93745343598
"{1A4417C4-AD43-4BF2-8263-F6AD2E890545}",920.939985254206
"{F8795557-29B3-49AE-A5A8-F9BAD0178F50}",6709.82908750624
"{85A6A19D-5BCD-485C-8320-7836D449DCB9}",88.020247812083
"{67432FCC-8FD0-466C-8338-5D9DB5057F37}",1409.16962563103
"{A89AFD84-D9D6-4F2C-AF68-2B052D4A5E0D}",392.447540165681
"{B7FDEC57-5A59-41D4-A9B2-1DB696D0BFA9}",10456.8532557239
"{6D9C9E1D-DBDB-4FCF-990C-65A12660F2E3}",15401.6565019093
"{9597DC8A-D9F1-45FC-845D-DA5DCDD31CF8}",8147.85141562548
"{FCD28936-C39F-4434-8BFC-AE6C751C1C34}",959.967208947182
"{4A619A0D-9C18-4A4F-A4C2-0202D71062CE}",3641.16464167313
"{1027AB4C-7749-4D6D-9782-9F03D38600BC}",130.886014954168
"{9BDF339C-262D-49BC-9740-A6A319592F36}",3635.60469425588
"{F2946ADF-4C26-402E-B64F-2A2435C82C65}",15817.9112073735
"{E441534F-1DA6-428A-A4CB-490E87734E94}",10425.8508846416
"{7B1946F9-47B7-48C3-8FE6-7BAF2634D422}",5104.38616872487
"{42F26F4D-5893-4CB6-A5D1-D800B0862FFA}",8081.41794268533
"{7C9667B2-1404-49CE-944B-6AF3542A6E5A}",17985.8735046212
"{518045F2-C789-4914-8888-BCFF9B509194}",1097.56313327702
"{3A81832F-5629-4303-B985-DD25F4C076AA}",1071.41167585416
"{71EF7253-6352-4EB5-AFA5-94FB20CECB4E}",3224.99359658235
"{90FD5EE5-B949-44B1-B403-99A0990F3188}",211.779153004947
"{4C276D09-C1EB-4628-873C-E0723619A908}",636.383904882065
"{D28BAA00-CA74-4B51-8D7B-8F5FAD2DD852}",6044.49667632042
"{CD32D7D2-197F-4ED4-8E01-F188EB2866B4}",10429.1040036465
"{6E1206C9-24D1-4BA8-9CF1-8CB0EC19BC45}",4484.70243942291
"{06D9C91B-33B1-4EF8-88E9-EA4E5AA35AA3}",381.41186142637
"{706EA10B-0C7D-4DE9-B50C-06CEE714A242}",4515.08942861212
"{B5F5FEB3-0244-43B6-B6EB-B491787849DB}",6843.61339151261
"{987796DA-3F9D-414F-BB76-39B1D27A4134}",21522.0952164831
"{77D94D7B-CD76-42B3-B3A6-AF13BF3A6A5F}",6141.29315570419
"{FA664AD6-D3C1-4AE3-967F-14FFA99DF534}",1188.97669739953
"{9D0C29D5-8370-4F72-9A28-4D7F303420CD}",785.580754706251
"{C8A9D4F7-A718-4127-93B4-0E7BFA1D1A37}",1472.94732553351
"{442310F1-8931-4021-B407-CF83B1635181}",6097.23298610219
"{2D8E8E0D-4837-4A15-9399-C1C0282AB160}",11013.9858318045
"{CC07608E-FE73-4B40-A2B3-34F38521A795}",9419.03925506764
"{3CC93D64-5AE9-4EEB-B37C-1895CE2FC8C9}",1441.99302233212
"{669A54CA-0249-4D9F-BA49-F9AC8632BC15}",20289.2091968506
"{E12AEC22-4F57-4D2B-BF56-81ACFDC718E5}",4195.8639745453
"{A9F2BFD0-D70D-416B-89F9-C5F949A07660}",1722.94475284971
"{240AE641-4927-457A-8A4E-0969C122FB84}",249.151576487335
"{E4C8C230-B842-4D8B-9EA8-9935D50692D7}",4337.5105692564
"{5E553E92-448D-464B-B4B1-B8FB6CCA7FC4}",11109.2033073326
"{37595880-14D6-419C-A42C-F276BEB848E0}",424.602744706161
"{29D84987-B265-436C-B2B4-68E30FE6D611}",4410.83239408397
"{F81694B2-0105-4D01-A8BC-06C6B5B634F5}",12768.992398797
"{61B6159A-D069-4C74-ABD2-F42BC6AB9032}",1050.11010778987
"{A50E7315-5CFF-4DE0-B12B-5A5BCCF09101}",143.879092902297
"{23724CBB-67E4-4A3C-9A71-92CCB47FF2D9}",4574.89399725119
"{08D24AE3-2BA1-487D-8BEF-5F5B0EB09A6A}",2509.43592203234
"{309B634A-E3BB-4A3C-9315-BD3F482BDAA4}",286.465495822025
"{FC490B21-55E6-4249-9983-435608BB6D16}",2029.20763618292
"{DC0525F7-D625-441D-909A-13E191BA1F3D}",15489.8372849704
"{3695BBAC-C7BC-42AF-A94E-F7DB878D7BBE}",7271.72150861765
"{35BA4213-A7A3-4AF3-B477-6F59058BE863}",7710.4154929557
"{959620E2-125C-4B86-AA87-71A668430685}",2576.61712767083
"{85F52A49-050B-4ACE-B10A-40D3F1D736CF}",1024.60464670632
"{9F85AA6D-AFB2-4614-9110-CB486FF68D04}",592.281115627991
"{1E0B26CA-B57C-4E16-AD96-5D339992F23E}",7463.5932233369
"{3950260C-F358-4D40-828F-6D41EA8CFF13}",15328.9188855173
"{1E54E473-0F34-4E4F-9667-E85CB0F20F4D}",725.32135009824
"{4960806A-7794-480B-A9EA-2F12A682277B}",10456.5114943578
"{13BD7067-227E-4DB2-A101-71D7240B5A0B}",4626.85405339387
"{547379E5-B8F8-4B56-9746-D5DDA7534910}",18804.6754818878
"{06565611-76DC-47AB-BA0C-C08E2FBB1C08}",5038.145549011
"{15E04D6D-E32F-432E-8637-2694131033C5}",2677.69428896444
"{09E66A2B-3044-4427-A250-054B74D6E974}",2675.85693619707
"{B308362B-2AFE-4EE4-ACBA-7764D1925A0A}",417.56168056506
"{92940749-49F7-4978-9B06-24CF9E0CE851}",11403.7604965026
"{543A4391-6035-42DA-B62E-F101114F6015}",2274.6364935312
"{A430B8A3-972B-4527-856E-1B70A70135EE}",1524.991456074
"{66D9D1F6-9508-4FC8-90A5-65FCF5BBF3B7}",1907.45332292253
"{42311324-CDFC-439B-AB90-A29785CC2A88}",8424.11979088023
"{2BFA5C08-E622-43BD-B361-B3A34E90E528}",294.207000483839
"{DE944953-2FC6-4970-8A5E-CCB3AF6A5FCA}",4279.06993700971
"{6DD9E0E1-0B9E-4CF4-9474-EBD8299104A5}",4324.5579357985
"{4CD2DB46-5943-43C3-9EAA-9068E4F0C072}",5427.29466368899
"{65782CB4-DB30-4B39-AC3B-CE6EE62D321F}",9430.90922713279
"{7D417BA4-E5BE-4DF6-A22D-CADECA513C66}",527.804704658204
"{56A47AB4-0B38-4FDB-BB93-29CF3FC3737E}",5913.74491342283
"{F4AB11A3-B0CE-43FC-AA45-CD76CB4B16B6}",9604.93692802951
"{50B475DB-17C2-47C7-9807-2AC44BB6E7BB}",581.940792654004
"{42BE577F-AA71-471C-9382-EA4DA4A4BAC3}",1891.00599660566
"{C9F57184-622E-4155-8976-C20EED4CC963}",7396.05510223071
"{57A24991-58CE-4F0B-A171-4CFCB23B1060}",342.385084785889
"{B4F1A5AB-CCE1-4E9D-BFBF-66564BCCCE83}",4562.28234837381
"{345D38F6-7C8B-4DE4-9CE8-3FC6F045D705}",3610.33220850142
"{27211A32-3423-4174-9FE6-64C978EF7978}",5628.18349925397
"{2E549E31-4280-49A6-AE55-6BF6D137814F}",6273.39338239493
"{A4688EE6-66F8-4E32-B080-2854232E4C78}",2633.35639160658
"{61C057D4-BA2E-4CD9-B9B0-5457617D0605}",288.12639215063
"{0B8FAB01-51C1-4A16-A2AE-5D8440E6FF19}",15901.9865288232
"{38B22F1A-F943-49D9-8C1D-23ECC4FB93EE}",12140.8458049489
"{AB9EED44-C07B-40A1-9389-4EED3DCA9595}",11004.8172566402
"{7652F4B4-1EB3-4BBB-B0C5-864DB8F869B5}",8679.30798045237
"{CCD2F0BA-9D79-4D55-996A-0582520243E6}",8709.643311701
"{D11DDBC8-486B-49DC-9AD2-88527BD51922}",11199.8907421855
"{925CC923-67CA-4375-9CE8-1975AD02F339}",8429.45496408079
"{EE9CEABF-2F97-41B6-9FB7-B4AC3657512C}",11641.4785008239
"{E17CB446-13C5-4A08-B92E-04EA78AA2D95}",688.290893644089
"{4DEF6639-469B-4503-BB84-6EDE25888FC7}",4581.89644138067
"{719EB443-5102-4B03-9D3B-D2548A4FCC2A}",2276.32969632442
"{8BBD49EE-F5D5-47F6-9C55-65E786FDD5B5}",172.847457021225
"{4CAAE9D6-8567-4736-9C2F-903417FBA185}",3355.96702205186
"{176C6D8C-715E-4F55-A244-B465C851CC57}",21828.5870174673
"{BE9D4196-512F-4846-ABE7-D0EC180D23DF}",8734.15133046188
"{24942377-182E-4EEE-960B-6A7BA074493C}",45.397243099174
"{43B26647-B44F-4AC0-ACB0-31244A23F987}",11915.9510257275
"{BFE5CF71-8A42-4558-BAC0-48BEE758D380}",1043.11634226413
"{9989722B-1ED6-4E9D-8077-A6AE95D213D8}",12058.2099499079
"{C6326419-F846-4DB0-87E9-A92E5D37FEC2}",15580.5055832248
"{BC911C4F-1717-4344-9370-B71675A9BA66}",435.184346684901
"{78EF5B14-7AEF-444F-A025-34C0EEB18C39}",224.997147107464
"{8186B2B5-49B3-41F9-8C78-10180729F65B}",5993.21046482079
"{93AF05A7-9C91-4B06-8BBF-C6B716BB23B6}",163.67504119623
"{B5499DE5-F207-4F2E-9E53-75810DA3C432}",1976.90949580209
"{B99DFBAA-E2AE-4399-8F23-1C864A33956C}",27590.7783092725
"{F6149DF2-DFB2-44B3-B27A-89C47AECA22B}",334.048148619346
"{78438C78-19A3-4C44-A11E-D2235682AB14}",3017.77011702557
"{C9B9FC7E-05F7-4366-8D56-561A11E035ED}",2370.89027744271
"{883BED8E-6666-4F7A-ADF5-45E031B7DFC3}",5385.40866901509
"{631E45A1-E5D3-4D07-8675-ED41465040B9}",11834.9973077768
"{BFE770B2-F5CE-4301-BE1E-9E82B826E78D}",3052.72570840149
"{8B61F1A5-6221-47E8-9E0E-7795FC7AC935}",4162.56104308807
"{7FF7CC38-7D90-4665-BB62-38179BFC0E77}",847.702449339332
"{1CC3AC25-1EB6-45D8-9A1C-21395E398E0A}",113.374354645848
"{89390282-9686-4EE2-8E07-C93E9AB4A2FB}",8005.59337398237
"{078741B1-8DDC-4DF6-8DBC-7F22B5B77D07}",144.299726562106
"{C9A25390-D561-4841-8DB9-4BA235571EA8}",11120.6513421832
"{A47A52DE-0B5E-473A-99E0-6EB4BB83F293}",822.794930532583
"{2F3827CB-3734-4D83-8511-402B36E3376F}",20782.4520219738
"{EDB639C4-5F3F-4144-AC59-A74AE02B31AA}",4209.46451379839
"{BD0632D5-03E9-442B-A69F-AA848103428E}",1480.97355077493
"{945CD900-A70C-4BC4-AD5C-01D4BDB24EBF}",1398.92041527616
"{9F4264E2-81DD-4C5D-9ACF-266BDEB256DC}",3198.78148519547
"{B5E380F4-6752-41AC-8B27-4DC29CCB15E9}",1764.35270529317
"{282759BA-E1E5-41C3-A1D9-362C2F51D0F8}",10575.915177747
"{D1AE268A-DE2A-4A17-A2A3-E82ABE590D5E}",7463.06640922165
"{56970033-81ED-4A90-ADCC-9A5C80DA4BEC}",2795.64387796474
"{902EB343-814E-4225-9BAA-09F1BF04CC3A}",1597.42589174447
"{8E008763-98FB-41C9-8CFE-C6BE21264BDA}",105.64181045536
"{90884DFA-73EB-4AA3-A405-AB7775221C5C}",934.175637060092
"{14AAED84-886A-4CB9-89F6-E45C6B5D146A}",10380.2872227219
"{A112CD7A-59A4-4FA5-AA65-900530C1D47D}",2465.34056745815
"{2935B984-A82A-44C9-B43A-8C238AE179AC}",2547.28656429935
"{AA975877-9C7F-481D-A0A7-B9266644F624}",2250.02473577637
"{6A8C55D1-1F84-4602-8461-1DFE0E0BA4AF}",379.244824955536
"{46BC5FDD-04EC-46E0-B6CF-C50C7520B022}",5167.7296438317
"{6763000D-EF29-4D4B-815C-447D671A0F69}",653.592893995049
"{9E031350-8780-49B7-B393-C651AE5DE4D3}",3263.38676506993
"{5393FD7F-101D-4389-92F3-0E0155CADA7E}",239.031205238394
"{5A533BB6-CED4-47DE-B4D8-BBA01133F45A}",12238.6456059937
"{6128AC9A-EC40-4460-ADBA-D299C6C4954F}",6503.56269666353
"{253A808D-86FB-4351-BFAC-5598393C07F2}",4218.58811685419
"{AC64CD98-6759-4B22-AB0E-701040EB6B08}",1890.527275876
"{0DDEDB8B-B2A1-40CF-9C51-D33FD9A15319}",8502.87522229084
"{9C9F15B1-49D5-4934-8EF5-F061C503E541}",5715.77997526088
"{638EDA61-8910-4F9A-A8AD-770D3B75A71A}",5553.80747239584
"{4DA36B1D-AC95-4C71-BCE6-4156CDAA83D1}",13651.1412332391
"{3E78984F-22AA-4833-A2FD-D7C1CAE19A54}",7633.43113432926
"{DC93D42E-D9CD-4918-A7A9-53005D3082F8}",19411.2806501182
"{26588234-9B0C-49B7-A5E5-6582B43F973F}",6280.52294150034
"{97188E91-B706-4529-941B-9A643D2718E6}",11556.8490171691
"{53165328-D2B3-4F4B-B7A1-10C03DB0CD37}",7564.49543992919
"{1CF848EA-A8FE-4D60-A0A7-B2F29E635169}",11948.2159720627
"{1F8EE6B7-BC2A-4E7D-8E6B-AF30BC27906A}",9594.32522308256
"{795BE604-85AE-4C27-B0C0-467A338FD35C}",7459.4886542029
"{50957F92-0622-465B-8D13-8CFE802A8DE7}",2745.00455619794
"{C6C7FF48-360C-4F37-A4D3-ADCABC7C72B3}",20466.4089081893
"{04296AF6-21EA-4392-BCE4-CD998F941F46}",141.110736141647
"{49FE0459-5D13-487D-AED8-F8A4D796AB5B}",406.439396802542
"{B52DCADB-49B8-4A39-8045-152935F34563}",279.800229114107
"{05B35048-EABA-4149-A59D-0B36751A37CD}",714.198248097339
"{F11A3BBD-8FE1-4617-8659-AC5E1DB1F6D5}",5912.1929861557
"{A2025F0A-C1EE-4871-ABE4-427EBD6CDEA6}",7077.5599273918
"{3176A04E-6CE2-41FF-A3B4-D65CA390CF70}",1754.23590085314
"{EA7B08D2-26E0-469A-9C52-3A2B6A25195B}",2266.5915303138
"{21EDA5A0-9E21-48BF-93D6-A94562E2F92E}",7867.15396661476
"{84362A34-BD24-4246-A832-58FC15E31B8E}",11524.0627725205
"{0B6F7729-C3C4-446D-973F-F2A3B93A149D}",11378.4510249522
"{6C9DC17E-381D-4AE9-AD9A-222EB170ABDE}",1157.58132871079
"{D5513801-960D-4654-A622-E77988CEB263}",7733.49278018751
"{0E9FF37B-D267-49F4-9BD0-CB9776A0C9C8}",1225.33206881783
"{18AB4876-F339-4078-A151-DB12FF1C0781}",1506.63002761926
"{00C84496-02C1-4D6B-9ABF-A76EB37C1B65}",3698.03568833253
"{DAC5F57B-F07E-4EC7-A5F3-8849E8FE92EE}",5199.46259661547
"{6DFB036C-18C2-4D18-84E1-9B10FD1BA5AE}",3725.77446813614
"{A0AA0EDC-C520-48CF-9C5C-A36B592E3ED0}",1740.89967448579
"{A71FE69E-CF9E-4122-B273-AC5C7C21EEB2}",26478.2191496838
"{FE5E2B86-77E4-41AF-970E-A9874DC8EA6E}",9626.39635012373
"{B62E300E-7D4F-4218-B39C-29222CEEC3E8}",8216.29649793607
"{144B9D07-2DDA-4287-891C-A020F989025F}",1283.80759023139
"{8467B8A9-CF09-4FB8-B155-A9CB734B8CB6}",5433.20407158434
"{B1AAD414-6F0E-4645-9A52-FC63C5D7EB66}",2207.6743447925
"{762BA9B8-CEFE-4392-B9EE-79D61BE78103}",3006.82956239266
"{2E4AEC4B-0C7C-41E9-86C1-E908B3567EC6}",163.322964222696
"{EBA197C9-9001-47C1-8E24-E3ED74E339E1}",1577.75430778465
"{4099E556-1A41-498B-9EE1-2093FA856524}",1958.09846573331
"{97482511-912B-4E5A-B2BF-29AFB38ADC90}",9998.2758701789
"{5E8D51F8-E464-4B95-84C9-3FB9549F9150}",104.54752189224
"{7D2DCCE5-8E9B-433F-BDB6-C4A3D01DE23E}",24966.7675794943
"{7500DD9A-7E17-45B8-96F2-0049029F822C}",13073.6255926505
"{153B01A1-B3E8-460D-A392-B892A8722AB1}",233.03100089413
"{952342F5-2FD0-42A8-8998-F9415BB20E76}",5007.64583562792
"{7FB52DB3-58F1-496F-BB7C-5A54324E976E}",11579.1580126692
"{E382EB97-CAC9-4200-AF59-45DA190B86BD}",16466.3100794188
"{2A8564CC-BA83-4143-AA96-13C119266DE6}",116.835632576211
"{30912535-E6ED-48D2-B0CE-99563C462196}",109.990089006006
"{B93E02F3-AEE3-43FF-8E92-993BC9AA9138}",158.143575925093
"{8B367533-66C6-471F-8B19-4EE3329A1F43}",833.386820673546
"{8271BB72-5BA4-41C7-AFE7-739B861D210B}",4829.41448435428
"{6B50FF66-E52B-4C33-8954-F6A69E26A9CC}",3097.90551269138
"{30992416-87AE-4566-A86E-90F00CC254F0}",88.6546408706884
"{E59B8E78-F94E-47C1-B061-68928D476FA1}",1646.01727876014
"{4FA5711B-0A30-42A3-8368-A0305E59BC9C}",6018.62458350118
"{C650F4D3-BA8E-4E18-9FD7-EA68556DFCF5}",10583.1769067849
"{0B912B0A-F5B3-4243-B39C-90A4E4B6563B}",6289.46944399216
"{0B0D2BEF-9380-4144-BBB4-AD8F8E3AE055}",231.861904334006
"{957C372B-2D44-4E16-89B1-0D6FB6C23C6B}",432.619615205288
"{110A72EA-CDEF-43AC-9BE6-A43C87E0623A}",174.721059017071
"{0E1C03C6-81A9-498E-BD4A-24CBA44982AC}",1524.60587424194
"{E7AFE9AB-9E66-4840-A020-3A9BE02C1B2E}",13212.38511235
"{6925D580-27B7-405A-9C99-52B60ECD05EE}",12496.8633702055
"{DF3037DF-8C52-4760-AD3D-AA6FBF4115A6}",12840.8715770419
"{B09D8AEC-3785-444A-98C3-5FCD3B67E085}",1348.4462127884
"{9425235D-84AC-4119-AB60-5CA8AF2CCCEC}",3563.07598696603
"{F6F97598-9984-4B81-8F9A-800E14C68B8F}",1141.28604437478
"{DE284DDA-F4E4-408E-8D6E-54256EF31083}",8757.63228483536
"{B1E8C2EA-7EFF-4A95-B451-21525A776041}",1784.42048672559
"{1B38906B-32FB-4825-AF2E-FCFA784C7BB7}",2631.18102731604
"{1405B017-49BD-417D-B6AA-DF64905CF312}",277.848812476963
