"Slope_Ave","Slope_Max","Soil_A","Soil_B","Soil_B.C","Soil_C","Soil_Unknown","n_permit_22","permit_17.nn_3","permit_17.nn_4","permit_17.nn_5","Developed_Open_Space","Deciduous_Forest","Mixed_Forest","Developed_Low_Intensity","Pasture_Hay","Developed_Medium_Intensity","Developed_High_Intensity","Woody_Wetlands","Grassland_Herbaceous","Evergreen_Forest","Shrub_Scrub","Emergent_Herbaceous_Wetlands","Landcover_NaN","Open_Water","Barren_Land","Cultivated_Crops","natural","inflation17","permit_17","YRBUILT","permit_22"
8.96419239044189,8.96419239044189,35.6388054071327,64.3611945928673,0,0,0,0,3592.44067572752,3835.80124585385,4302.6981910543,75.35,0,0,24.65,0,0,0,0,0,0,0,0,0,0,0,0,0,"        0.00",0,0,"0"
1.32449913024902,1.67451930046082,14.742714670094,85.257285329906,0,0,0,0,1922.78104664923,2663.30876452989,3107.62539525829,0,0,0,3.01,0,61.42,35.56,0,0,0,0,0,0,0,0,0,0,"   252785.39",0,0,"0"
7.48931765556335,7.7604022026062,5.46688565924046,94.5331143407595,0,0,0,0,6459.53039973417,6846.90066895902,7079.32283049393,10.05,89.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"    20017.50",0,0,"0"
17.2830959320068,22.7127246856689,0,100,0,0,0,0,3468.73943084601,4323.66455931304,5190.4166127164,38.6,37.38,0,24.03,0,0,0,0,0,0,0,0,0,0,0,0,0,"    21715.72",0,0,"0"
8.89987468719482,8.89987468719482,100,0,0,0,0,0,2696.19981162305,2998.34234210094,3254.36681151407,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"   114394.20",0,0,"0"
6.16262540817261,6.98754549026489,55.5608586224249,44.4391413775751,0,0,0,0,3325.73238507512,3750.04953382222,4049.76381303668,12.67,48.31,0,1.48,0,37.52,0,0,0,0,0,0,0,0,0,0,0,"        0.00",0,0,"0"
5.01216411590576,5.01216411590576,83.294879960992,16.705120039008,0,0,0,0,3855.50108218812,4134.60232014949,4319.63234332473,60.91,0,0,0,39.09,0,0,0,0,0,0,0,0,0,0,0,0,"      227.88",0,0,"0"
4.07967686653137,5.59544801712036,0,0,100,0,0,0,4158.6510167309,4482.73785734442,5051.12811859389,65.92,0,31.78,2.27,0.03,0,0,0,0,0,0,0,0,0,0,0,0,"     8128.09",0,0,"0"
15.259265422821,25.0957679748535,100,0,0,0,0,0,1861.65398845545,2083.95491076181,2246.73550351365,0,74.35,25.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"          NA",0,0,"0"
9.7647940715154,12.619969367981,100,0,0,0,0,0,3993.25202060571,4561.69122807062,4902.75475254957,59.21,4.07,15.01,0.78,20.96,0,0,0,0,0,0,0,0,0,0,0,0,"    15099.11",0,0,"0"
4.20067095756531,5.59544801712036,0,0,100,0,0,0,2733.47508546199,2950.38968758099,3093.65149257771,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"    12797.36",0,0,"0"
13.3803968429565,15.9409866333008,22.16667979391,77.83332020609,0,0,0,0,9145.66436578208,11071.8902829213,12820.6395365106,6.8,0,0,31.52,23.42,38.26,0,0,0,0,0,0,0,0,0,0,0,"   479847.92",0,0,"0"
9.41849279403687,9.7858715057373,67.1943784959459,32.8056215040541,0,0,0,0,13169.6211071752,13464.4810042844,13641.3969425499,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"    22119.06",0,0,"0"
11.861073031145,19.0441761016846,78.8709409596612,21.1290590403388,0,0,0,0,6436.4647627062,6989.4156259067,7711.1433083179,1.67,98.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"    64497.18",0,0,"0"
9.39972292749505,16.7050018310547,100,0,0,0,0,0,4461.02935137864,7527.81486196541,9387.42012114703,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"    29851.75",0,0,"0"
14.5683295726776,16.811092376709,99.364795472275,0.635204527725037,0,0,0,0,4557.12548306116,5121.2259902234,5554.50580154554,48.98,51.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"    15691.90",0,0,"0"
18.9881949424744,34.4430503845215,0,100,0,0,0,0,8825.60524294985,9152.56489568885,9695.01059562657,9.54,71.73,18.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"   150131.94",0,0,"0"
13.2379614512126,15.8890657424927,100,0,0,0,0,0,4573.99321754684,4684.21399811427,4850.89204642187,3.36,0.32,96.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"    73345.65",0,0,"0"
11.6893985748291,16.842472076416,0,100,0,0,0,0,4910.20572204692,5335.28983469787,5670.83701752266,34.36,65.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"    40864.31",0,0,"0"
14.4635293695662,23.9353466033936,59.4848639346209,40.5151360653791,0,0,0,0,3393.72977827562,3516.47525781729,3590.12254554229,0.36,7.05,92.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"   120833.02",0,0,"0"
17.9680099487305,18.4343204498291,20.132517308317,79.867482691683,0,0,0,0,7117.32831977331,7805.00891505889,8234.82386879267,74.77,25.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"    10420.51",0,0,"0"
15.2209134737651,24.17458152771,28.411517172496,71.588482827504,0,0,0,0,4969.95351472461,5689.18534219715,6192.54477923678,32.94,20.81,46.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"    59253.04",0,0,"0"
3.83590579032898,4.37413597106934,95.7753323785484,4.22466762145164,0,0,0,0,4063.37427195147,4142.72044004574,4417.44992110992,69.05,30.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"    44259.53",0,0,"0"
8.6533704996109,16.8793087005615,0,100,0,0,0,0,5222.91571515886,5377.54173510673,5475.43836064979,0,0,99.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"    40743.77",0,0,"0"
11.2423028945923,11.2423028945923,100,0,0,0,0,0,2672.37262451901,3287.88304448768,3657.18929646889,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,"          NA",0,0,"0"
8.25911426544189,8.25911426544189,100,0,0,0,0,0,5679.47376220154,5796.60189408467,5893.71818603353,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"    17714.68",0,0,"0"
5.81446854273478,6.99511051177979,100,0,0,0,0,0,4028.78501399753,4296.13039647719,4659.73951967891,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"    47885.43",0,0,"0"
13.2413288752238,13.5574531555176,100,0,0,0,0,0,2577.33647434896,2577.33647434896,2577.33647434896,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"    62819.89",0,0,"0"
11.1243155320485,20.0975437164307,0,100,0,0,0,0,3681.88909066336,3967.12292850599,4563.27267478168,9.9,83.88,0,2.26,0.22,3.68,0,0,0,0,0,0,0,0,0,0,0,"  1345531.63",0,0,"0"
3.61385357379913,3.74008417129517,100,0,0,0,0,0,4188.83487903058,4305.22860982549,4375.06484830244,0,0,0,0,0,17.88,82.12,0,0,0,0,0,0,0,0,0,0,"  1084674.38",0,0,"0"
12.491060256958,12.491060256958,26.3007507273535,73.6992492726465,0,0,0,0,11447.390122226,11668.2644341988,11800.7890213825,61.55,38.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"    18423.27",0,0,"0"
9.8912992477417,9.8912992477417,100,0,0,0,0,0,4664.95657931319,5227.16875407976,5798.22869309276,55.98,14.98,29.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"        0.00",0,0,"0"
3.49564437866211,4.95859622955322,10.2676001778765,89.7323998221235,0,0,0,0,212.966292853432,219.557460746926,231.959102233064,0,80.31,0,0,0,0,0,0,19.7,0,0,0,0,0,0,0,0,"   112518.13",0,0,"0"
4.82290515634749,6.35204315185547,100,0,0,0,0,0,2012.62126939413,2269.37681402155,2459.42389303335,0.87,0,11.83,0,87.29,0,0,0,0,0,0,0,0,0,0,0,0,"    79221.95",0,0,"0"
11.2893767356873,17.4772319793701,47.0080643910602,52.9919356089398,0,0,0,0,1602.81141268069,1971.94426599424,2453.68325595486,0,40.82,59.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"    32860.74",0,0,"0"
11.1543643841377,15.8890657424927,99.8955777953334,0.104422204666605,0,0,0,0,3388.9452635029,3388.9452635029,3388.9452635029,18.91,24.1,42.89,0,0,0.74,0,0,0,0,13.38,0,0,0,0,0,0,"   157666.91",0,0,"0"
11.7982299195396,21.273853302002,73.973907530486,26.026092469514,0,0,0,0,6861.17979747204,7362.35594103215,7729.76136546116,17.68,21.4,48.22,0,12.68,0,0,0,0,0,0,0,0,0,0,0,0,"    50132.55",0,0,"0"
2.46553671360016,2.97196960449219,100,0,0,0,0,0,2217.97957470757,2627.6519170469,3062.86949944302,73.19,0,0,26.81,0,0,0,0,0,0,0,0,0,0,0,0,0,"    20262.90",0,0,"0"
18.2303449511528,30.2853107452393,100,0,0,0,0,0,2540.85261059941,2659.86280190629,2741.07039917783,35.14,9.68,55.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"    13190.00",0,0,"0"
12.9061852931976,19.683292388916,100,0,0,0,0,0,2964.06124359598,3114.61848762972,3218.99560600168,0.52,13.81,85.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"   282111.60",0,0,"0"
11.4403029441833,15.8030986785889,0,100,0,0,0,0,9252.68259725227,9651.97711696496,10303.0603121619,10.94,73.69,0,15.37,0,0,0,0,0,0,0,0,0,0,0,0,0,"    35415.74",0,0,"0"
14.512843132019,15.8890657424927,100,0,0,0,0,0,4288.09534462445,4371.42746515718,4654.20714290358,71.06,28.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"    16186.90",0,0,"0"
6.94629378318787,10.1802282333374,100,0,0,0,0,0,5444.21589832923,6158.70957229419,6587.40577667317,20.15,33.53,0,0,46.32,0,0,0,0,0,0,0,0,0,0,0,0,"    35472.57",0,0,"0"
13.3860184805734,18.6363048553467,0,0,100,0,0,0,2896.81511988879,3563.35334399339,4234.4166170981,0,97.91,0,0,0,0,0,0,2.05,0,0,0,0,0,0,0,0,"    39200.00",0,0,"0"
12.8073539733887,14.0242233276367,63.4792241513052,36.5207758486948,0,0,0,0,8680.68979880753,8793.19274794678,8860.69451743034,96.08,0,0,3.91,0,0,0,0,0,0,0,0,0,0,0,0,0,"    21050.72",0,0,"0"
15.1711187362671,17.0404930114746,0,100,0,0,0,0,2799.10987799893,3211.17188847419,3462.34826608934,61.87,0.14,37.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"   209839.97",0,0,"0"
3.34618306159973,3.34618306159973,100,0,0,0,0,0,574.104933880804,574.104933880804,574.104933880804,76.45,0,0,0,0,23.54,0,0,0,0,0,0,0,0,0,0,0,"   155518.96",0,0,"0"
17.8239002227783,17.8239002227783,7.66212934911011,0,0,0,92.3378706508899,0,16253.6083920182,16843.5210404419,17197.4686294961,64.01,0.25,35.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"     9413.60",0,0,"0"
16.3177484429401,21.8367729187012,100,0,0,0,0,0,3680.87871528118,4485.99584065438,5186.80485838854,10.54,71.9,0,0.79,16.77,0,0,0,0,0,0,0,0,0,0,0,0,"   109608.79",0,0,"0"
11.1767740249634,23.0573387145996,0,100,0,0,0,0,8549.58955385036,9951.26458788544,10809.7357231373,7.04,92.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"    56582.92",0,0,"0"
8.0638701915741,11.011830329895,0,100,0,0,0,0,2424.23225133847,2891.68995764898,3372.10796890329,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,"    20502.57",0,0,"0"
18.4957038334438,27.3065567016602,100,0,0,0,0,0,4455.35861924586,4685.16699553496,5369.70093101345,2.9,97.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"    26142.31",0,0,"0"
8.36065912246704,8.66170310974121,0,100,0,0,0,0,1307.82945252529,1722.75677357809,2175.31862900393,79.47,20.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"    31541.30",0,0,"0"
2.54844856262207,2.70681357383728,0,100,0,0,0,0,1292.28582832408,1292.28582832408,1292.28582832408,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,"   566930.05",0,0,"0"
7.86147022247314,7.86147022247314,100,0,0,0,0,0,11878.0263220509,12128.9942354947,12279.5749835611,70.09,29.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"    20900.00",0,0,"0"
17.6210384368896,17.8901042938232,42.6978717779278,57.3021282220722,0,0,0,0,3432.21994352944,3618.18369703929,3982.89038496831,87.79,12.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"    13127.22",0,0,"0"
10.4890361387621,21.9175548553467,99.0321375530532,0.967862446946841,0,0,0,0,5122.33896057732,5194.21100998459,5309.67293215622,14.2,62.11,0,0,23.76,0,0,0,0,0,0,0,0,0,0,0,1,"   190105.67",0,0,"0"
17.3872783713871,30.1997241973877,20.0489695254349,79.9510304745651,0,0,0,0,13354.1077996732,13370.2403976378,13379.9199564165,0,79.32,13.49,0,0,0,0,0,0,0,0,0,7.17,0,0,0,0,"          NA",0,0,"0"
10.1908583641052,10.6170778274536,100,0,0,0,0,0,3883.77120581326,3912.8369066941,3930.2763272226,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,"     5260.47",0,0,"0"
5.84103775024414,6.17400074005127,98.0097664536075,1.99023354639247,0,0,0,0,1343.33610269891,1578.14340190657,1936.67149184952,28.53,44.96,26.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"   106448.75",0,0,"0"
